Unix Timestamp (UTC),Setpoint (sccm),Measured Value (sccm),Temperature (C),Device Status
1751371553.383666,0.0,0.005200000014156103,29.760000228881836,0
1751371553.52707,0.0,0.006800000090152025,29.639999389648438,0
1751371553.670572,0.0,0.0136000020429492,29.760000228881836,0
1751371553.81531,0.0,0.005199999548494816,29.760000228881836,0
1751371553.975268,0.0,0.004799999762326479,29.760000228881836,0
1751371554.134771,0.0,0.005799999926239252,29.760000228881836,0
1751371554.278868,0.0,0.011399999260902405,29.760000228881836,0
1751371554.422902,0.0,0.009399999864399433,29.760000228881836,0
1751371554.582691,0.0,0.006599999498575926,29.639999389648438,0
1751371554.742698,0.0,0.006799999624490738,29.760000228881836,0
1751371554.886462,0.0,0.0037999998312443495,29.639999389648438,0
1751371555.03036,0.0,0.004000000189989805,29.760000228881836,0
1751371555.19057,0.0,0.005799999926239252,29.760000228881836,0
1751371555.350506,0.0,0.0035999997053295374,29.760000228881836,0
1751371555.493975,0.0,0.005000000353902578,29.760000228881836,0
1751371555.637479,0.0,0.006800000090152025,29.760000228881836,0
1751371555.781545,0.0,0.007799999788403511,29.639999389648438,0
1751371555.926202,0.0,0.00559999980032444,29.760000228881836,0
1751371556.085781,0.0,0.00419999985024333,29.639999389648438,0
1751371556.245589,0.0,0.007799999788403511,29.760000228881836,0
1751371556.38906,0.0,0.0023999998811632395,29.760000228881836,0
1751371556.532689,0.0,0.004399999976158142,29.760000228881836,0
1751371556.677289,0.0,0.007999999448657036,29.760000228881836,0
1751371556.837041,0.0,0.005200000014156103,29.639999389648438,0
1751371556.980657,0.0,0.004199999384582043,29.639999389648438,0
1751371557.125263,0.0,0.004799999762326479,29.639999389648438,0
1751371557.268826,0.0,0.004799999296665192,29.760000228881836,0
1751371557.428649,0.0,0.009399999864399433,29.639999389648438,0
1751371557.572716,0.0,0.009399999864399433,29.760000228881836,0
1751371557.716188,0.0,0.009399999864399433,29.760000228881836,0
1751371557.860767,0.0,0.00879999902099371,29.760000228881836,0
1751371558.019761,0.0,0.003200000384822488,29.760000228881836,0
1751371558.180103,0.0,0.007200000341981649,29.760000228881836,0
1751371558.324381,0.0,0.006999999284744263,29.760000228881836,0
1751371558.468545,0.0,0.01099999900907278,29.639999389648438,0
1751371558.611853,0.0,0.009399999864399433,29.639999389648438,0
1751371558.772236,0.0,0.009000000543892384,29.760000228881836,0
1751371558.915675,0.0,0.004799999762326479,29.760000228881836,0
1751371559.060033,0.0,0.004799999762326479,29.639999389648438,0
1751371559.203967,0.0,0.005200000014156103,29.639999389648438,0
1751371559.363185,0.0,0.009599998593330383,29.639999389648438,0
1751371559.507325,0.0,0.006599999498575926,29.760000228881836,0
1751371559.651123,0.0,0.009399999864399433,29.760000228881836,0
1751371559.794817,0.0,0.008200000040233135,29.760000228881836,0
1751371559.955675,0.0,0.012000000104308128,29.639999389648438,0
1751371560.130524,10.0,0.006999999284744263,29.760000228881836,0
1751371560.25837,10.0,0.005399999674409628,29.760000228881836,0
1751371560.402521,10.0,0.009599999524652958,29.760000228881836,0
1751371560.562742,10.0,0.009800000116229057,29.639999389648438,0
1751371560.722425,10.0,0.004600000102072954,29.760000228881836,0
1751371560.866134,10.0,0.0037999998312443495,29.760000228881836,0
1751371561.010444,10.0,0.006399999838322401,29.760000228881836,0
1751371561.169958,10.0,0.007399999536573887,29.639999389648438,0
1751371561.330051,10.0,0.008200000040233135,29.760000228881836,0
1751371561.474286,10.0,0.006199999246746302,29.760000228881836,0
1751371561.617903,10.0,0.010199998505413532,29.760000228881836,0
1751371561.761515,10.0,0.006800000090152025,29.760000228881836,1024
1751371561.921764,10.0,0.006599999498575926,29.760000228881836,1024
1751371562.066062,10.0,0.007599998731166124,29.760000228881836,1024
1751371562.209812,10.0,0.009199998341500759,29.760000228881836,1024
1751371562.353688,10.0,0.004399999976158142,29.639999389648438,1024
1751371562.513585,10.0,0.005000000353902578,29.760000228881836,1024
1751371562.656978,10.0,0.0031999999191612005,29.760000228881836,1024
1751371562.800987,10.0,0.004600000102072954,29.639999389648438,1024
1751371562.945505,10.0,0.005000000353902578,29.760000228881836,1024
1751371563.105071,10.0,0.007599999662488699,29.639999389648438,1024
1751371563.248997,10.0,0.004000000189989805,29.639999389648438,1024
1751371563.392448,10.0,0.005799999926239252,29.760000228881836,1024
1751371563.537187,10.0,0.00559999980032444,29.639999389648438,1024
1751371563.69622,10.0,0.0015999999595806003,29.639999389648438,1024
1751371563.840252,10.0,0.003399999812245369,29.639999389648438,1024
1751371563.985134,10.0,0.005799999460577965,29.760000228881836,1024
1751371564.144545,10.0,0.005200000014156103,29.760000228881836,1024
1751371564.304246,10.0,0.00139999995008111,29.760000228881836,1024
1751371564.448378,10.0,0.0031999999191612005,29.639999389648438,1024
1751371564.592571,10.0,0.004399999510496855,29.639999389648438,1024
1751371564.752197,10.0,0.004599999636411667,29.639999389648438,1024
1751371564.89554,10.0,0.0036000001709908247,29.639999389648438,1024
1751371565.039415,10.0,0.003399999812245369,29.760000228881836,1024
1751371565.18405,10.0,0.001999999862164259,29.639999389648438,1024
1751371565.343897,10.0,0.00839999970048666,29.760000228881836,1024
1751371565.487416,10.0,0.003800000296905637,29.760000228881836,1024
1751371565.631493,10.0,0.0031999999191612005,29.760000228881836,1024
1751371565.775821,10.0,0.004199999384582043,29.760000228881836,1024
1751371565.935309,10.0,0.003999999724328518,29.760000228881836,1024
1751371566.094985,10.0,0.0028000001329928637,29.639999389648438,1024
1751371566.238587,10.0,0.0021999997552484274,29.639999389648438,1024
1751371566.382501,10.0,0.0018000000854954123,29.639999389648438,1024
1751371566.526964,10.0,0.0037999998312443495,29.639999389648438,1024
1751371567.340207,10.0,0.003399999812245369,29.639999389648438,1024
1751371572.326345,0.0,0.009000000543892384,29.760000228881836,0
1751371572.327344,0.0,0.008200000040233135,29.639999389648438,0
1751371572.448389,0.0,0.010400000028312206,29.760000228881836,0
1751371572.592666,0.0,0.010799998417496681,29.760000228881836,0
1751371572.737014,0.0,0.009800000116229057,29.760000228881836,0
1751371572.896297,0.0,0.006000000052154064,29.760000228881836,0
1751371573.056127,0.0,0.01119999960064888,29.760000228881836,0
1751371573.199428,0.0,0.00800000037997961,29.760000228881836,0
1751371573.344205,0.0,0.010799999348819256,29.639999389648438,0
1751371573.487555,0.0,0.009800000116229057,29.760000228881836,0
1751371573.64736,0.0,0.00839999970048666,29.760000228881836,0
1751371573.793526,0.0,0.009000000543892384,29.760000228881836,0
1751371573.935402,0.0,0.011800000444054604,29.760000228881836,0
1751371574.078715,0.0,0.006799998693168163,29.760000228881836,0
1751371574.223251,0.0,0.011599999852478504,29.760000228881836,0
1751371574.382987,0.0,0.010400000028312206,29.760000228881836,0
1751371574.543087,0.0,0.0071999989449977875,29.760000228881836,0
1751371574.687019,0.0,0.009999998845160007,29.760000228881836,0
1751371574.830888,0.0,0.01099999900907278,29.760000228881836,0
1751371574.990705,0.0,0.009199999272823334,29.639999389648438,0
1751371575.150758,0.0,0.009200001135468483,29.639999389648438,0
1751371575.294782,0.0,0.0142000000923872,29.760000228881836,0
1751371575.438555,0.0,0.008399998769164085,29.760000228881836,0
1751371575.581534,0.0,0.008800000883638859,29.760000228881836,0
1751371575.741855,0.0,0.00419999985024333,29.639999389648438,0
1751371575.885816,0.0,0.01119999960064888,29.760000228881836,0
1751371576.029863,0.0,0.008399998769164085,29.760000228881836,0
1751371576.173998,0.0,0.009599999524652958,29.760000228881836,0
1751371576.333506,0.0,0.006000000052154064,29.639999389648438,0
1751371576.478247,0.0,0.006199999246746302,29.639999389648438,0
1751371576.62173,0.0,0.009200001135468483,29.760000228881836,0
1751371576.781179,0.0,0.006399999838322401,29.639999389648438,0
1751371576.942055,0.0,0.007999999448657036,29.760000228881836,0
1751371577.085128,0.0,0.01360000018030405,29.639999389648438,0
1751371577.229397,0.0,0.007599999662488699,29.639999389648438,0
1751371577.388862,0.0,0.012399999424815178,29.639999389648438,0
1751371577.548445,0.0,0.006199999712407589,29.760000228881836,0
1751371577.693232,0.0,0.012000000104308128,29.639999389648438,0
1751371577.835939,0.0,0.010000000707805157,29.639999389648438,0
1751371577.996824,10.0,0.0142000000923872,29.639999389648438,0
1751371578.157107,10.0,0.010799999348819256,29.639999389648438,0
1751371578.299923,10.0,0.009399999864399433,29.639999389648438,0
1751371578.444547,10.0,0.00800000037997961,29.639999389648438,0
1751371578.588092,10.0,0.010799999348819256,29.760000228881836,0
1751371578.732367,10.0,0.01100000087171793,29.760000228881836,0
1751371578.892026,10.0,0.007999999448657036,29.760000228881836,0
1751371579.036368,10.0,0.006999999284744263,29.760000228881836,0
1751371579.179316,10.0,0.007399999536573887,29.760000228881836,0
1751371579.34039,10.0,0.008200000040233135,29.639999389648438,0
1751371579.500878,10.0,0.0036000001709908247,29.760000228881836,1024
1751371579.643618,10.0,0.007399999536573887,29.760000228881836,1024
1751371579.787575,10.0,0.00860000029206276,29.760000228881836,1024
1751371579.947445,10.0,0.003200000384822488,29.760000228881836,1024
1751371580.091702,10.0,0.004799999762326479,29.760000228881836,1024
1751371580.235442,10.0,0.00559999980032444,29.760000228881836,1024
1751371580.379379,10.0,0.007799999788403511,29.639999389648438,1024
1751371580.539198,10.0,0.009000000543892384,29.760000228881836,1024
1751371580.698689,10.0,0.006199999712407589,29.639999389648438,1024
1751371580.843143,10.0,0.005200000014156103,29.760000228881836,1024
1751371580.987105,10.0,0.007799999788403511,29.760000228881836,1024
1751371581.14695,10.0,0.0059999991208314896,29.760000228881836,1024
1751371581.290888,10.0,0.007600001059472561,29.760000228881836,1024
1751371581.434902,10.0,0.005199999548494816,29.639999389648438,1024
1751371581.578839,10.0,0.004000000189989805,29.760000228881836,1024
1751371581.738855,10.0,0.005600000265985727,29.760000228881836,1024
1751371581.882617,10.0,0.006199999246746302,29.760000228881836,1024
1751371582.026561,10.0,0.007599999662488699,29.639999389648438,1024
1751371582.169877,10.0,0.004999999422580004,29.639999389648438,1024
1751371582.329726,10.0,0.00820000097155571,29.760000228881836,1024
1751371582.474032,10.0,0.005399999674409628,29.760000228881836,1024
1751371582.617712,10.0,0.004800000227987766,29.760000228881836,1024
1751371582.778195,10.0,0.0037999998312443495,29.760000228881836,1024
1751371582.921434,10.0,0.004999999422580004,29.639999389648438,1024
1751371583.065174,10.0,0.005799999926239252,29.639999389648438,1024
1751371583.20907,10.0,0.004000000189989805,29.760000228881836,1024
1751371583.353604,10.0,0.0023999998811632395,29.760000228881836,1024
1751371583.496875,10.0,0.003999999724328518,29.760000228881836,1024
1751371583.65693,10.0,0.005799999926239252,29.760000228881836,1024
1751371583.816822,10.0,0.003000000026077032,29.639999389648438,1024
1751371583.977041,10.0,0.004600000102072954,29.760000228881836,1024
1751371584.121071,10.0,0.006199999246746302,29.639999389648438,1024
1751371584.264604,10.0,0.004999999422580004,29.760000228881836,1024
1751371584.408312,10.0,0.004399999976158142,29.760000228881836,1024
1751371584.552576,10.0,0.005200000014156103,29.760000228881836,1024
1751371584.712218,10.0,0.0015999999595806003,29.639999389648438,1024
1751371584.872626,10.0,0.0036000001709908247,29.639999389648438,1024
1751371585.016552,10.0,0.0007999999797903001,29.639999389648438,1024
1751371585.160477,10.0,0.00819999910891056,29.760000228881836,1024
1751371585.304035,10.0,0.0034000000450760126,29.760000228881836,1024
1751371585.463596,10.0,0.003200000384822488,29.760000228881836,1024
1751371585.624404,10.0,0.004600000102072954,29.639999389648438,1024
1751371585.767479,10.0,0.005000000353902578,29.639999389648438,1024
1751371585.911889,10.0,0.004599999636411667,29.760000228881836,1024
1751371586.05585,10.0,0.004799999762326479,29.760000228881836,1024
1751371586.215443,10.0,0.004999999422580004,29.639999389648438,1024
1751371586.359362,10.0,0.0071999989449977875,29.639999389648438,1024
1751371586.503773,10.0,0.007999999448657036,29.760000228881836,1024
1751371586.663507,10.0,0.004599999636411667,29.760000228881836,1024
1751371586.807793,10.0,0.00559999980032444,29.760000228881836,1024
1751371586.951044,10.0,0.006000000052154064,29.760000228881836,1024
1751371587.095048,10.0,0.006999999284744263,29.760000228881836,1024
1751371587.239098,10.0,0.006000000052154064,29.760000228881836,1024
1751371587.383104,10.0,0.003000000026077032,29.760000228881836,1024
1751371587.526447,10.0,0.006199999712407589,29.639999389648438,1024
1751371587.670926,10.0,0.00279999990016222,29.639999389648438,1024
1751371587.830258,10.0,0.0037999998312443495,29.639999389648438,1024
1751371587.990636,10.0,0.006399999838322401,29.639999389648438,1024
1751371588.134014,10.0,0.007399999536573887,29.639999389648438,1024
1751371588.278516,10.0,0.007800000254064798,29.639999389648438,1024
1751371588.438429,10.0,0.006199999712407589,29.760000228881836,1024
1751371588.598153,10.0,0.003800000296905637,29.639999389648438,1024
1751371588.74223,10.0,0.004400000441819429,29.639999389648438,1024
1751371588.886383,10.0,0.004599999636411667,29.760000228881836,1024
1751371589.045622,10.0,0.008200000040233135,29.760000228881836,1024
1751371589.20578,10.0,0.007399999536573887,29.760000228881836,1024
1751371589.349451,10.0,0.00800000037997961,29.760000228881836,1024
1751371589.493701,10.0,0.011200000531971455,29.760000228881836,1024
1751371589.653793,10.0,0.011200000531971455,29.760000228881836,1024
1751371589.797523,10.0,0.006000000052154064,29.760000228881836,1024
1751371589.941181,10.0,0.006599999498575926,29.760000228881836,1024
1751371590.085416,10.0,0.0035999997053295374,29.639999389648438,1024
1751371590.245135,10.0,0.0074000004678964615,29.760000228881836,1024
1751371590.389047,10.0,0.00419999985024333,29.760000228881836,1024
1751371590.532952,10.0,0.005799999926239252,29.639999389648438,1024
1751371590.692914,10.0,0.005600000265985727,29.760000228881836,1024
1751371590.836341,10.0,0.004799999762326479,29.760000228881836,1024
1751371590.980613,10.0,0.0037999998312443495,29.639999389648438,1024
1751371591.140342,10.0,0.005799999460577965,29.760000228881836,1024
1751371591.299852,10.0,0.004600000102072954,29.760000228881836,1024
1751371591.44438,10.0,0.005400000140070915,29.760000228881836,1024
1751371591.587446,10.0,0.005199999548494816,29.639999389648438,1024
1751371591.747807,10.0,0.0023999998811632395,29.760000228881836,1024
1751371591.907917,10.0,0.0026000000070780516,29.760000228881836,1024
1751371592.051879,10.0,0.006399999838322401,29.760000228881836,1024
1751371592.195307,10.0,0.00860000029206276,29.760000228881836,1024
1751371592.354879,10.0,0.005200000014156103,29.639999389648438,1024
1751371592.515114,10.0,0.005399999674409628,29.760000228881836,1024
1751371592.658926,10.0,0.00559999980032444,29.639999389648438,1024
1751371592.80343,10.0,0.006599999964237213,29.639999389648438,1024
1751371592.963329,10.0,0.006000000052154064,29.760000228881836,1024
1751371593.106763,10.0,0.0037999998312443495,29.760000228881836,1024
1751371593.251257,10.0,0.00800000037997961,29.760000228881836,1024
1751371593.394651,10.0,0.006199999246746302,29.639999389648438,1024
1751371593.554373,10.0,0.004399999976158142,29.760000228881836,1024
1751371593.721415,10.0,0.004999999422580004,29.639999389648438,1024
1751371593.858907,10.0,0.007199999410659075,29.639999389648438,1024
1751371594.003193,10.0,0.005399999674409628,29.760000228881836,1024
1751371594.146263,10.0,0.004799999762326479,29.639999389648438,1024
1751371594.313383,10.0,0.007000000216066837,29.639999389648438,1024
1751371594.466049,10.0,0.00839999970048666,29.760000228881836,1024
1751371594.610531,10.0,0.009599999524652958,29.639999389648438,1024
1751371594.75403,10.0,0.006399999838322401,29.760000228881836,1024
1751371594.898192,10.0,0.00819999910891056,29.760000228881836,1024
1751371595.058151,10.0,0.005399999674409628,29.760000228881836,1024
1751371595.22388,10.0,0.009999998845160007,29.639999389648438,1024
1751371595.361881,10.0,0.00879999902099371,29.760000228881836,1024
1751371595.505775,10.0,0.00860000029206276,29.760000228881836,1024
1751371595.66499,10.0,0.007599999662488699,29.760000228881836,1024
1751371595.825666,10.0,0.005400000140070915,29.760000228881836,1024
1751371595.984912,10.0,0.00419999985024333,29.760000228881836,1024
1751371596.129632,10.0,0.007999999448657036,29.760000228881836,1024
1751371596.273525,10.0,0.00419999985024333,29.760000228881836,1024
1751371596.41706,10.0,0.006000000052154064,29.639999389648438,1024
1751371596.576462,10.0,0.006399999838322401,29.760000228881836,1024
1751371596.737054,10.0,0.004200000315904617,29.639999389648438,1024
1751371596.880793,10.0,0.005399999674409628,29.760000228881836,1024
1751371597.024783,10.0,0.006599999498575926,29.760000228881836,1024
1751371597.16868,10.0,0.009000000543892384,29.760000228881836,1024
1751371597.328116,10.0,0.009199999272823334,29.760000228881836,1024
1751371597.471911,10.0,0.006000000052154064,29.760000228881836,1024
1751371597.616393,10.0,0.007799999788403511,29.760000228881836,1024
1751371597.776052,10.0,0.004799999762326479,29.760000228881836,1024
1751371597.919916,10.0,0.008200000040233135,29.760000228881836,1024
1751371598.063544,10.0,0.008200000040233135,29.760000228881836,1024
1751371598.223541,10.0,0.00839999970048666,29.760000228881836,1024
1751371598.368194,10.0,0.010799999348819256,29.760000228881836,1024
1751371598.511347,10.0,0.009799997322261333,29.639999389648438,1024
1751371598.655887,10.0,0.007399999536573887,29.760000228881836,1024
1751371598.799871,10.0,0.00860000029206276,29.760000228881836,1024
1751371598.959683,10.0,0.01360000018030405,29.760000228881836,1024
1751371599.103329,10.0,0.01119999960064888,29.760000228881836,1024
1751371599.247391,10.0,0.010999999940395355,29.760000228881836,1024
1751371599.391159,10.0,0.007399999536573887,29.760000228881836,1024
1751371599.551301,10.0,0.012199999764561653,29.760000228881836,1024
1751371599.711202,10.0,0.007200000341981649,29.639999389648438,1024
1751371599.855273,10.0,0.00800000037997961,29.760000228881836,1024
1751371599.998969,10.0,0.006400000769644976,29.760000228881836,1024
1751371600.159019,10.0,0.007200000341981649,29.639999389648438,1024
1751371600.30204,10.0,0.006999999284744263,29.639999389648438,1024
1751371600.446651,10.0,0.006399999372661114,29.760000228881836,1024
1751371600.590444,10.0,0.007000000216066837,29.639999389648438,1024
1751371600.734532,10.0,0.006800000090152025,29.760000228881836,1024
1751371600.878053,10.0,0.006400000769644976,29.760000228881836,1024
1751371601.022446,10.0,0.003000000026077032,29.760000228881836,1024
1751371601.166147,10.0,0.00819999910891056,29.639999389648438,1024
1751371601.325859,10.0,0.004000000189989805,29.760000228881836,1024
1751371601.469867,10.0,0.004199999384582043,29.760000228881836,1024
1751371601.613203,10.0,0.007200000341981649,29.639999389648438,1024
1751371601.758425,10.0,0.004999999422580004,29.639999389648438,1024
1751371601.917887,10.0,0.007199999410659075,29.760000228881836,1024
1751371602.061314,10.0,0.006000000052154064,29.760000228881836,1024
1751371602.205681,10.0,0.006599999498575926,29.760000228881836,1024
1751371602.349621,10.0,0.008200000040233135,29.639999389648438,1024
1751371602.492713,10.0,0.003000000026077032,29.760000228881836,1024
1751371602.636996,10.0,0.007199999410659075,29.760000228881836,1024
1751371602.781397,10.0,0.007600000593811274,29.760000228881836,1024
1751371602.925223,10.0,0.003399999812245369,29.760000228881836,1024
1751371603.068959,10.0,0.005800000391900539,29.760000228881836,1024
1751371603.213251,10.0,0.00419999985024333,29.760000228881836,1024
1751371603.357175,10.0,0.005000000353902578,29.760000228881836,1024
1751371603.500476,10.0,0.004799999762326479,29.639999389648438,1024
1751371603.644207,10.0,0.007199999410659075,29.760000228881836,1024
1751371603.788013,10.0,0.009200000204145908,29.639999389648438,1024
1751371603.948088,10.0,0.006199999246746302,29.760000228881836,1024
1751371604.091945,10.0,0.009000000543892384,29.760000228881836,1024
1751371604.235401,10.0,0.006599999964237213,29.639999389648438,1024
1751371604.3963,10.0,0.004799999762326479,29.760000228881836,1024
1751371604.556284,10.0,0.005600000265985727,29.760000228881836,1024
1751371604.699665,10.0,0.007599998731166124,29.639999389648438,1024
1751371604.844049,10.0,0.010600000619888306,29.760000228881836,1024
1751371605.003934,10.0,0.009000000543892384,29.760000228881836,1024
1751371605.163955,10.0,0.010799999348819256,29.760000228881836,1024
1751371605.307806,10.0,0.008399998769164085,29.760000228881836,1024
1751371605.451429,10.0,0.007999999448657036,29.760000228881836,1024
1751371605.595307,10.0,0.00860000029206276,29.639999389648438,1024
1751371605.755098,10.0,0.006800000090152025,29.639999389648438,1024
1751371605.91546,10.0,0.010600000619888306,29.639999389648438,1024
1751371606.059094,10.0,0.010799999348819256,29.760000228881836,1024
1751371606.203126,10.0,0.010400000028312206,29.760000228881836,1024
1751371606.347149,10.0,0.00860000029206276,29.760000228881836,1024
1751371606.506941,10.0,0.00559999980032444,29.639999389648438,1024
1751371606.666881,10.0,0.007799999788403511,29.760000228881836,1024
1751371606.810848,10.0,0.006399999838322401,29.760000228881836,1024
1751371606.954916,10.0,0.010599998757243156,29.639999389648438,1024
1751371607.114699,10.0,0.009600000455975533,29.639999389648438,1024
1751371607.258758,10.0,0.004000000189989805,29.760000228881836,1024
1751371607.402289,10.0,0.005799999460577965,29.639999389648438,1024
1751371607.546643,10.0,0.004999999422580004,29.639999389648438,1024
1751371607.706119,10.0,0.005799999926239252,29.760000228881836,1024
1751371607.865791,10.0,0.009599998593330383,29.760000228881836,1024
1751371608.010056,10.0,0.005200000014156103,29.760000228881836,1024
1751371608.153794,10.0,0.004000000189989805,29.639999389648438,1024
1751371608.313884,10.0,0.006000000052154064,29.760000228881836,1024
1751371608.473146,10.0,0.0034000000450760126,29.639999389648438,1024
1751371608.617231,10.0,0.005799999460577965,29.639999389648438,1024
1751371608.761631,10.0,0.00419999985024333,29.639999389648438,1024
1751371608.921537,10.0,0.005200000014156103,29.760000228881836,1024
1751371609.081665,10.0,0.0034000005107373,29.760000228881836,1024
1751371609.224735,10.0,0.007000000216066837,29.760000228881836,1024
1751371609.369244,10.0,0.005200000014156103,29.639999389648438,1024
1751371609.529145,10.0,0.006800000090152025,29.639999389648438,1024
1751371609.6731,10.0,0.005399999208748341,29.639999389648438,1024
1751371609.816178,10.0,0.005799999460577965,29.760000228881836,1024
1751371609.979402,10.0,0.006400000769644976,29.760000228881836,1024
1751371610.120731,10.0,0.004799999296665192,29.760000228881836,1024
1751371610.26455,10.0,0.0031999999191612005,29.639999389648438,1024
1751371610.408527,10.0,0.004399999510496855,29.639999389648438,1024
1751371610.568188,10.0,0.006599999964237213,29.760000228881836,1024
1751371610.728384,10.0,0.004999999422580004,29.639999389648438,1024
1751371610.872072,10.0,0.007799998857080936,29.760000228881836,1024
1751371611.016129,10.0,0.007599999662488699,29.639999389648438,1024
1751371611.175742,10.0,0.006199999712407589,29.760000228881836,1024
1751371611.319365,10.0,0.00419999985024333,29.760000228881836,1024
1751371611.463912,10.0,0.009399999864399433,29.760000228881836,1024
1751371611.607259,10.0,0.007399999536573887,29.760000228881836,1024
1751371611.767766,10.0,0.004999999422580004,29.760000228881836,1024
1751371611.927303,10.0,0.005600000265985727,29.760000228881836,1024
1751371612.071631,10.0,0.003000000026077032,29.760000228881836,1024
1751371612.215475,10.0,0.0018000000854954123,29.760000228881836,1024
1751371612.375121,10.0,0.004599999636411667,29.760000228881836,1024
1751371612.535598,10.0,0.004000000189989805,29.639999389648438,1024
1751371612.679233,10.0,0.005799999926239252,29.760000228881836,1024
1751371612.822503,10.0,0.006199999246746302,29.760000228881836,1024
1751371612.967048,10.0,0.006399999838322401,29.760000228881836,1024
1751371613.127104,10.0,0.007200000341981649,29.760000228881836,1024
1751371613.270868,10.0,0.007799999788403511,29.639999389648438,1024
1751371613.414389,10.0,0.006999998819082975,29.639999389648438,1024
1751371613.558912,10.0,0.004000000189989805,29.760000228881836,1024
1751371613.718682,10.0,0.005799999926239252,29.760000228881836,1024
1751371613.878506,10.0,0.006999999284744263,29.760000228881836,1024
1751371614.022119,10.0,0.006999999284744263,29.639999389648438,1024
1751371614.166269,10.0,0.0071999989449977875,29.639999389648438,1024
1751371614.326002,10.0,0.005399999674409628,29.639999389648438,1024
1751371614.485425,10.0,0.006999999284744263,29.760000228881836,1024
1751371614.629967,10.0,0.0031999999191612005,29.760000228881836,1024
1751371614.774085,10.0,0.005399999674409628,29.760000228881836,1024
1751371614.933551,10.0,0.00279999990016222,29.760000228881836,1024
1751371615.093094,10.0,0.006000000052154064,29.760000228881836,1024
1751371615.23759,10.0,0.006599999498575926,29.639999389648438,1024
1751371615.381034,10.0,0.004800000227987766,29.760000228881836,1024
1751371615.541092,10.0,0.006000000052154064,29.639999389648438,1024
1751371615.685558,10.0,0.00860000029206276,29.639999389648438,1024
1751371615.828896,10.0,0.006800000090152025,29.639999389648438,1024
1751371615.972575,10.0,0.008200000040233135,29.639999389648438,1024
1751371616.132443,10.0,0.005200000014156103,29.639999389648438,1024
1751371616.276944,10.0,0.008799999952316284,29.639999389648438,1024
